round1_accuracy,round2_accuracy,round3_accuracy,coding_accuracy,avg_response_time,hint_usage_rate,attempt_count,streak_day,skip_attempts,topics_studied_count,conceptual_error_rate,application_error_rate,reasoning_error_rate,label
1.0,0.76356435,0.6419265,0.7053056,0.062024027,0.12039019,0.088784195,0.19106843,0.0,0.9314056,0.08340944,0.16332692,0.2825623,Placement-Ready
0.52779764,0.61162525,0.68671423,0.4502633,0.45387772,0.08587238,0.2860961,0.016652744,0.3212557,0.3634321,0.44790435,0.50233227,0.6230392,Intermediate
0.9240229,0.7736937,0.8871205,0.82886654,0.14353117,0.10008464,0.122423224,0.12631352,0.05085008,0.72435015,0.08646515,0.20323849,0.21123555,Placement-Ready
0.866193,0.6356757,0.44436842,0.5249251,0.4628631,0.5057702,0.32142994,0.013756918,0.08492045,0.3605592,0.33209848,0.53387994,0.44188696,Intermediate
0.64611894,0.7384696,0.48163116,0.44390467,0.3537884,0.38815033,0.11637304,0.016050853,0.43013692,0.64956903,0.34705538,0.13594538,0.83030003,Intermediate
0.85928524,0.6370566,0.6832354,0.4736836,0.450386,0.39277938,0.33176863,0.044190872,0.3709823,0.6048448,0.22185884,0.48633665,0.31682065,Intermediate
0.7693496,0.50195014,0.3984753,0.47135967,0.2544711,0.5105267,0.19801748,0.05344526,0.07378862,0.3533719,0.39073056,0.8380907,0.3035676,Intermediate
0.055473004,0.23701155,0.1809381,0.32599923,0.7950613,0.5091655,0.40300137,0.01259189,0.58418655,0.12917054,0.6778749,0.7544252,0.7378769,Beginner
0.76292384,0.51545453,0.40039378,0.6409932,0.53438216,0.40425184,0.088415585,0.064327344,0.21111026,0.60737616,0.25444156,0.6215918,0.5373286,Intermediate
0.3388325,0.3129368,0.029540872,0.030438183,0.8840617,0.8755772,0.41790265,0.008953191,0.65894383,0.24483797,0.4458484,0.51709396,0.7600905,Beginner
0.31681338,0.16776526,0.25272518,0.32999533,0.58917785,0.65172017,0.3305492,0.059716478,0.7102034,0.115137994,0.7048761,0.40590325,0.82243884,Beginner
0.6821088,0.6431058,0.48708722,0.5411341,0.5788866,0.14202085,0.09340312,0.06644423,0.11703966,0.18133676,0.42171204,0.6390104,0.40379465,Intermediate
0.8562737,0.8887413,0.6693431,0.8606984,0.25554729,0.10312818,0.083387166,0.03188294,0.008904361,1.0,0.044050284,0.2511581,0.1589159,Placement-Ready
0.59808296,0.6349588,0.27807638,0.33452526,0.6170095,0.47265342,0.26210093,0.057285976,0.32195115,0.5905478,0.2241067,0.47799224,0.6341132,Intermediate
0.6305295,0.2573673,0.20128019,0.35362858,0.7781356,0.7941937,0.91498977,0.017195623,0.62830645,0.333957,0.8815031,0.53996855,1.0,Beginner
0.76718765,0.6708088,0.3290985,0.64284736,0.4605544,0.31478974,0.10048024,0.012158807,0.2988437,0.3015937,0.12585369,0.43686697,0.56503844,Intermediate
0.56329155,0.22729005,0.21186914,0.40787584,0.76994056,0.88845795,0.67745346,0.0024140077,0.59673655,0.2710349,0.8504124,0.6439621,0.5729943,Beginner
0.2870462,0.10245122,0.28008795,0.0021900344,0.79593533,0.40832824,0.53594047,0.024466122,0.6721296,0.103318766,0.7453195,0.6527025,0.8567156,Beginner
0.27939656,0.17873429,0.2825554,0.24215077,0.7896412,0.55399007,0.5400613,0.0046838466,0.676691,0.09171899,0.94946915,0.39866292,0.7032176,Beginner
0.7508267,0.7862706,0.6710854,0.47354048,0.4989951,0.60879546,0.4032813,0.070971966,0.44512844,0.41327348,0.19951415,0.3971674,0.35028166,Intermediate
0.59701085,0.33188084,0.21832632,0.4775348,0.5875414,0.55358166,0.94254225,0.011336666,0.5514834,0.09090909,0.81715447,0.731669,0.6686607,Beginner
0.33354804,0.2706033,0.21427207,0.06785515,0.7381123,0.85355747,0.715041,0.015073964,0.6099547,0.1824603,0.6509518,0.7548243,0.85051674,Beginner
0.9551736,0.90864974,0.75682104,0.8341135,0.22569872,0.06796021,0.05,0.15552016,0.009337034,0.8281961,0.16747223,0.13928172,0.2201735,Placement-Ready
0.5206875,0.7177659,0.5059534,0.6539265,0.43034422,0.43352428,0.26044866,0.055487163,0.30691275,0.26684454,0.252737,0.7754656,0.6471174,Intermediate
0.7608656,0.5855513,0.3308273,0.3876699,0.31483072,0.34991407,0.121685095,0.024550771,0.2432411,0.57237923,0.3401194,0.32047108,0.60695755,Intermediate
0.74995005,0.6994545,0.58076924,0.77490294,0.36887348,0.23185125,0.1817761,0.038247053,0.13217302,0.63047636,0.45932373,0.42063126,0.541086,Intermediate
0.97809756,0.8938202,0.77187175,0.9089131,0.10271778,0.0,0.09417357,0.04371745,0.0,0.85547996,0.0023508794,0.056664515,0.17889413,Placement-Ready
1.0,0.6465258,0.68810606,0.9908129,0.26762894,0.10923496,0.08268341,0.035334043,0.012966638,0.83680284,0.036835175,0.12198053,0.34992245,Placement-Ready
0.65134686,0.7233299,0.38281447,0.51927876,0.38990197,0.21172237,0.2369742,0.022877464,0.4083711,0.33940938,0.30618033,0.3833338,0.6573076,Intermediate
0.46070236,0.056468766,0.27473307,0.15222928,0.81808925,0.53252697,0.5469525,0.099192284,0.6537187,0.09090909,0.92953664,0.56046575,0.5990637,Beginner
0.27421504,0.3444803,0.09789768,0.15835568,0.93724877,0.81878275,0.1001035,0.014059422,0.393507,0.1280161,0.71590084,0.8836085,0.67487633,Beginner
0.4846043,0.4391458,0.20302045,0.25393283,0.79485005,0.5798109,0.6155171,0.104274035,0.6889937,0.18464214,0.7257349,0.6996301,0.889972,Beginner
0.6645149,0.5241086,0.43198898,0.57867926,0.3229773,0.46152866,0.31816608,0.10148795,0.46885198,0.48769587,0.22556828,0.4940621,0.6489894,Intermediate
0.8311602,0.53540665,0.3015608,0.60327065,0.36292034,0.71422315,0.2337472,0.05666232,0.4415653,0.5806243,0.3279945,0.42583087,0.90360427,Intermediate
0.9497147,0.8045749,0.7535965,0.74476504,0.19868596,0.0,0.05,0.047774374,0.0,1.0,0.026800111,0.18870342,0.3467784,Placement-Ready
0.97602767,0.7524337,0.69817775,0.8491065,0.18541011,0.07686815,0.06723057,0.11542716,0.069212906,0.9667221,0.051142838,0.34507194,0.41606915,Placement-Ready
0.6216967,0.6525606,0.43592066,0.53258514,0.44791973,0.4798475,0.19125679,0.025098749,0.31315553,0.5138121,0.22340535,0.5724832,0.69589394,Intermediate
0.49244803,0.24109098,0.18274438,0.03543214,0.93145686,0.8844978,0.8167842,0.024143215,0.6844217,0.3233529,0.7199288,0.38494843,0.90328693,Beginner
0.87623715,0.832952,0.7493795,0.7319317,0.132318,0.15102662,0.1009057,0.16000858,0.07447513,0.9458869,0.012752316,0.15263426,0.107973285,Placement-Ready
0.8688959,0.7613249,0.6833239,0.79121464,0.23102933,0.0038480533,0.05,0.10292925,0.03607965,0.832251,0.040425412,0.13042556,0.24155073,Placement-Ready
0.68909067,0.6706687,0.43251812,0.51537967,0.563144,0.35313362,0.24045919,0.060490433,0.48558325,0.3316458,0.24046598,0.20940574,0.5555442,Intermediate
0.30361935,0.30569264,0.16582479,0.29986608,0.7502633,0.7603078,0.39069253,0.0041458923,0.32697186,0.11722454,0.36397135,0.60393494,0.73589116,Beginner
0.93058,0.9274249,0.84304136,0.84144473,0.25815004,0.18409757,0.087280534,0.11344808,0.1281308,1.0,0.09520377,0.24782763,0.14187154,Placement-Ready
0.73621845,0.5675107,0.43239516,0.7683623,0.43326208,0.39526057,0.08192204,0.065701045,0.1284493,0.3975442,0.4151491,0.6044637,0.5300239,Intermediate
0.6578538,0.69125795,0.4986741,0.43634972,0.5373042,0.21705624,0.24054934,0.05636742,0.36828125,0.47767502,0.0,0.34462294,0.6444436,Intermediate
0.3591031,0.47141835,0.3549277,0.21037965,0.7795131,0.71664464,0.59820676,0.003171816,0.38254786,0.2954325,0.91346806,0.8108781,0.7916746,Beginner
0.6821125,0.70804864,0.55996704,0.5421666,0.42315188,0.5772572,0.19303699,0.058140427,0.28943095,0.5127705,0.2214522,0.46655032,0.7661735,Intermediate
0.7525546,0.54556286,0.3309664,0.60383725,0.62082505,0.2730152,0.1812955,0.009959716,0.5354591,0.22921756,0.3923789,0.37936002,0.542295,Intermediate
0.9286327,0.80913424,0.79301363,0.85862434,0.24921137,0.1188204,0.059336472,0.16115877,0.03164395,0.7897974,0.113058776,0.16551931,0.100407004,Placement-Ready
0.11646466,0.2837876,0.2314439,0.35195345,0.8955953,0.8073857,0.4400119,0.076815136,0.5213894,0.2728756,0.9590182,0.7565824,0.8515209,Beginner
0.5690076,0.6061083,0.4781913,0.70872504,0.43793255,0.33830044,0.4223885,0.0434212,0.383668,0.43178347,0.4957383,0.46302897,0.61746216,Intermediate
0.6025401,0.7757377,0.5920481,0.84305626,0.23947929,0.42697155,0.20653911,0.04974582,0.57761604,0.21734188,0.2312743,0.33778065,0.5144934,Intermediate
0.4010655,0.34085125,0.20509021,0.2014401,0.7372231,0.7461959,0.23800822,0.018890534,0.5039736,0.19343661,0.80506533,0.5711292,0.7842754,Beginner
0.685546,0.6760839,0.5072391,0.604788,0.33330598,0.2813444,0.26513475,0.05268143,0.4516771,0.52263516,0.2409664,0.25798908,0.7323886,Intermediate
0.4544601,0.25403947,0.1349393,0.18361108,0.70561117,0.7128021,0.32653472,0.013558415,0.873243,0.20735714,0.87134826,0.81418437,0.94837874,Beginner
0.77602017,0.66167146,0.51231,0.38775003,0.43919525,0.46391493,0.11439877,0.04405288,0.3016699,0.5267535,0.40274897,0.3695164,0.63020414,Intermediate
0.90239894,0.81368744,0.79827815,0.9064983,0.20002109,0.091667674,0.07783797,0.1228879,0.0084667,0.8678951,0.124836564,0.14077625,0.12796366,Placement-Ready
0.6587839,0.5659237,0.44359234,0.6008588,0.63076884,0.26844501,0.21818574,0.015197068,0.19689684,0.6043049,0.015493755,0.37034112,0.7227471,Intermediate
0.29526457,0.26484632,0.19791912,0.20931059,0.69096804,0.740258,0.53711706,0.0,0.6068764,0.17120327,0.51305586,0.5613048,0.8716487,Beginner
0.82322043,0.6637373,0.4523382,0.30094957,0.37626877,0.5341939,0.21079522,0.049935788,0.36320403,0.31609648,0.3747883,0.69556826,0.574078,Intermediate
0.3290121,0.40580225,0.23533055,0.39382392,0.91137564,0.54349923,0.5795734,0.019095471,0.35556477,0.21997371,0.7441145,0.3867817,0.8143591,Beginner
0.6153867,0.69773567,0.38836172,0.4783544,0.42920905,0.46684483,0.27166876,0.037760872,0.46698156,0.4734761,0.32320502,0.42637292,0.49159306,Intermediate
0.8409427,0.72404927,0.5057223,0.5025528,0.33103383,0.39998573,0.28867698,0.030412674,0.11326927,0.4654074,0.40375954,0.4610749,0.56259483,Intermediate
0.8794784,0.8325558,0.89503145,0.82600385,0.14182383,0.1072553,0.061346103,0.10518748,0.06300003,0.948352,0.09814032,0.15866405,0.41235822,Placement-Ready
0.7219602,0.6221233,0.4514596,0.4260764,0.4289744,0.23147374,0.23610556,0.08799938,0.39767846,0.26784554,0.1470178,0.47277287,0.3937019,Intermediate
0.26038978,0.109613754,0.20860635,0.36085334,0.71983194,0.5032616,0.48209858,0.0136396615,0.84848744,0.15848227,0.9082339,0.7916063,0.6588002,Beginner
0.27674738,0.34998217,0.060708787,0.20665237,0.8100403,0.73310363,0.45383736,0.012975001,0.35149983,0.09591739,0.84686965,0.4976505,0.8645854,Beginner
0.41629174,0.29317975,0.10746244,0.24085131,1.0,0.62833726,0.55185515,0.0,0.67481244,0.20586197,0.75955534,0.6174759,0.76486903,Beginner
0.88571966,0.8498826,0.8851477,0.8822226,0.21401164,0.0699407,0.094816625,0.14641592,0.052201137,0.7960833,0.0731857,0.06363738,0.2159861,Placement-Ready
0.64691633,0.5567059,0.33239248,0.67323947,0.34797204,0.4315587,0.14629853,0.045445304,0.23556103,0.581606,0.3555411,0.34858993,0.513526,Intermediate
0.6720007,0.562395,0.6323056,0.73347837,0.39023194,0.3682251,0.37705806,0.006153355,0.45471385,0.3996276,0.22098376,0.69549656,0.6914566,Intermediate
0.65752554,0.5695688,0.52859575,0.6096264,0.35007095,0.49802902,0.30904523,0.074298225,0.28775972,0.38461563,0.21808416,0.4960541,0.54342663,Intermediate
0.85603666,0.7077135,0.29357862,0.5191662,0.42952296,0.24304262,0.28757823,0.058960013,0.005873229,0.459828,0.349785,0.43744352,0.6537073,Intermediate
0.62081003,0.36962065,0.3679165,0.3851878,0.75133336,0.5540211,1.0,0.011445631,0.6027859,0.17962499,0.77971274,0.62834597,0.7311606,Beginner
0.91890544,0.9366397,0.7532693,0.86220556,0.19539136,0.06292012,0.09192253,0.09796937,0.116632275,0.9205641,0.023793884,0.28584078,0.23681015,Placement-Ready
0.8246059,0.6699793,0.38625914,0.39013898,0.34515962,0.47376806,0.25030637,0.026443847,0.47223073,0.6842341,0.2728081,0.46640053,0.3736727,Intermediate
0.6695959,0.52706754,0.4266513,0.5889441,0.42150357,0.16640295,0.28963816,0.017078135,0.40803924,0.5609769,0.23465505,0.5421221,0.4744566,Intermediate
0.71665746,0.8302358,0.7424663,0.91361994,0.15701419,0.1459382,0.08895248,0.08218732,0.042981334,0.7931333,0.091085516,0.08748073,0.22744352,Placement-Ready
0.54014075,0.25690037,0.20091155,0.2822096,0.82930934,0.5957729,0.7371313,0.005705259,0.5687447,0.24425219,0.6537268,0.5645973,0.8710002,Beginner
0.54228354,0.06351446,0.38416585,0.04528491,0.69760275,0.71386236,0.57070386,0.019230776,0.38843268,0.20552425,0.6632682,0.69427115,0.7922273,Beginner
0.8986329,0.8435002,0.6999775,0.9849353,0.2215875,0.17292652,0.060336765,0.14947984,0.006220526,0.70492005,0.124546215,0.113452725,0.120420046,Placement-Ready
0.65910846,0.49167573,0.41067147,0.7756743,0.33419943,0.3495061,0.2737363,0.025863871,0.50292,0.45556858,0.27163026,0.610217,0.73677,Intermediate
0.72287554,0.49070185,0.4932347,0.6064256,0.46989757,0.4034158,0.2830401,0.04849511,0.14787029,0.34606645,0.1412644,0.67480385,0.3796139,Intermediate
0.6936901,0.45805407,0.13879247,0.1526971,0.60302997,0.684897,0.6932717,0.019073982,0.5848098,0.15274113,0.77276367,0.52472854,1.0,Beginner
0.7649766,0.80580205,0.74770457,0.98241216,0.0870548,0.12593782,0.06305179,0.035598688,0.0,0.9321727,0.068515725,0.12458645,0.23098369,Placement-Ready
0.43850264,0.47041106,0.24519901,0.32489082,0.65596074,0.87223417,0.80050087,0.005236725,0.70908177,0.09090909,0.8585868,0.56413734,0.65274453,Beginner
0.5978278,0.23107234,0.16520031,0.18410482,0.702492,0.5280528,0.37515998,0.004142572,0.71831423,0.14716025,0.7189258,0.8405132,0.9554009,Beginner
0.64682084,0.3145862,0.11041032,0.1573863,0.9234677,0.6840608,0.8418764,0.015380493,1.0,0.1903423,0.5390392,0.6448206,0.6844381,Beginner
0.5989666,0.6881162,0.5233839,0.66945946,0.16607681,0.16694973,0.20374016,0.090219684,0.18685977,0.4372568,0.5580877,0.5142956,0.72894454,Intermediate
0.19913498,0.3128451,0.17269562,0.029299553,0.6741289,0.73964715,0.42870867,0.0030319483,0.5897766,0.31349197,0.8527079,0.69288075,0.82261837,Beginner
0.3972066,0.19706285,0.11178638,0.0673169,0.95856994,0.6256105,0.90674555,0.0065550567,0.2585284,0.09090909,0.93537176,0.6266153,0.73420554,Beginner
0.8032539,0.44009992,0.5500531,0.42411572,0.31514457,0.4826454,0.2662034,0.01798138,0.47169814,0.4150444,0.4475973,0.2895834,0.4215314,Intermediate
0.13190694,0.29108799,0.11564244,0.3303607,0.8466564,0.57901806,0.49722663,0.061404705,0.58746415,0.2686493,0.6021411,0.725607,0.7363691,Beginner
0.5958795,0.8115642,0.5254673,0.693347,0.3271034,0.38146558,0.39005545,0.052181315,0.32148033,0.25155535,0.39444402,0.33211768,0.76795506,Intermediate
0.6717375,0.7135973,0.6513921,0.800553,0.44221437,0.34269148,0.33349895,0.06794127,0.54574215,0.44845986,0.28013054,0.34266832,0.6806193,Intermediate
0.82088065,0.93384504,0.66257495,0.9740753,0.22662477,0.109154,0.056075342,0.17741716,0.10725236,0.7995992,0.03956134,0.067311294,0.27479896,Placement-Ready
0.67469925,0.5592559,0.31085345,0.31895423,0.36933124,0.60334176,0.25369054,0.071701914,0.12349689,0.49315676,0.21555759,0.33865803,0.71168846,Intermediate
0.95309633,1.0,0.7773732,0.76173264,0.08817968,0.026191533,0.10167092,0.031753577,0.06151521,0.8983135,0.12316216,0.025436357,0.3186258,Placement-Ready
0.16288787,0.3087715,0.23403089,0.33427316,1.0,0.66541594,0.84309614,0.011500857,0.2945362,0.3439337,1.0,0.7428645,0.8107742,Beginner
0.93502504,0.77340263,0.9694436,0.809717,0.20865941,0.04118962,0.05,0.05029196,0.0,0.96286976,0.04358792,0.10887269,0.11356693,Placement-Ready
0.18132327,0.2073761,0.19905755,0.17807731,0.97698146,0.7342542,0.9456659,0.014359623,0.64849,0.1880188,0.87269884,0.38934708,0.8102413,Beginner
0.18494093,0.26679152,0.24544546,0.44459772,1.0,0.7115978,0.6506017,0.005932042,0.49855688,0.27693248,0.9903317,0.5454075,0.8291548,Beginner
0.8170709,0.8054322,0.77837026,0.68340796,0.2291483,0.03795663,0.05,0.17709321,0.0,0.90433055,0.081413224,0.15458317,0.21436079,Placement-Ready
0.76588273,0.6612476,0.50068265,0.6336015,0.610285,0.455692,0.2051255,0.035038665,0.1851981,0.39623088,0.2537423,0.46783727,0.6792485,Intermediate
0.80170655,0.63255584,0.43618315,0.57024646,0.44586006,0.5162334,0.28339452,0.04098832,0.38330695,0.5718298,0.34555322,0.32457194,0.5727891,Intermediate
0.62432194,0.53355086,0.55280894,0.48838148,0.22669862,0.3833149,0.12609768,0.013234054,0.31942832,0.43233058,0.1960396,0.48434103,0.66358984,Intermediate
0.6028232,0.65874666,0.78220326,0.71639794,0.31607103,0.73079765,0.31892696,0.058613688,0.28541675,0.5476417,0.31341416,0.45294666,0.58003366,Intermediate
0.30796954,0.39474398,0.24328272,0.17373283,0.6384338,0.6957367,0.49327025,0.01091347,0.55410993,0.21721354,0.56023216,0.81379884,1.0,Beginner
0.9397024,0.572917,0.5849655,0.53441304,0.41158608,0.40617734,0.21476951,0.050694685,0.24370572,0.40276393,0.42919976,0.47631204,0.6520599,Intermediate
0.6438523,0.18884197,0.21713395,0.18622546,0.55648774,0.7720065,1.0,0.0,0.5935439,0.24004936,0.7684617,0.6330308,0.64409405,Beginner
0.9336013,0.8187637,0.73350805,0.91245043,0.14983921,0.07875794,0.10947558,0.19169936,0.06508944,0.83671457,0.072597265,0.21941282,0.21635008,Placement-Ready
0.71135217,0.6441079,0.31606847,0.3631285,0.41441163,0.49845982,0.18286195,0.085919864,0.41024038,0.33068073,0.30370185,0.82153934,0.4136154,Intermediate
0.47166836,0.26096055,0.18270181,0.12502564,0.9421716,0.8022695,0.7650829,0.0,0.56791,0.15635355,0.70791423,0.55759585,0.7584675,Beginner
0.7263191,0.6055362,0.4117074,0.7910826,0.30942664,0.62813455,0.28414425,0.036129665,0.38322863,0.56171584,0.5061842,0.25265327,0.5789995,Intermediate
0.2825631,0.36611027,0.11881862,0.34374085,0.6467091,0.7591765,0.8046402,0.009315209,0.39416662,0.22698295,0.6238528,0.58936316,0.83185554,Beginner
0.6809768,0.44399473,0.31032336,0.44864002,0.41022044,0.23875628,0.35334873,0.021400569,0.19598055,0.20617951,0.246577,0.4510682,0.7616638,Intermediate
0.62898856,0.6465007,0.6504236,0.6933204,0.41565916,0.676248,0.30329773,0.07829024,0.33002177,0.4038644,0.41630197,0.5600278,0.6519696,Intermediate
0.2990223,0.362833,0.24857295,0.096687965,1.0,0.6062254,0.57348126,0.025316061,0.18804368,0.09090909,0.8162901,0.2782195,0.5547808,Beginner
0.8416834,0.6292381,0.47203642,0.23058353,0.25553587,0.4962404,0.4519199,0.06909979,0.34854487,0.4516365,0.50191957,0.7722359,0.5119736,Intermediate
0.5128129,0.34147844,0.14292829,0.018152181,0.5281364,0.5296526,0.42222807,0.009645903,0.39716715,0.21263418,0.715159,0.6515819,0.93683004,Beginner
0.23983857,0.41363427,0.1894964,0.28621608,0.5177958,0.87034065,0.71755564,0.058814287,0.65180576,0.1822494,0.68247676,0.2145609,0.72076046,Beginner
0.8509547,0.6634127,0.5180961,0.47346383,0.391174,0.34943607,0.12417036,0.01714358,0.17942952,0.53445345,0.45675367,0.26596266,0.85684615,Intermediate
0.40580383,0.21902645,0.11990177,0.21589746,1.0,0.8168397,0.74079293,0.018272797,0.6841533,0.1927826,0.84934604,0.56807506,0.63026446,Beginner
0.865344,0.55628055,0.50598586,0.63211495,0.5724418,0.40996644,0.269543,0.013348169,0.08624513,0.25725582,0.20304058,0.6019336,0.54969645,Intermediate
0.5784457,0.36569068,0.33734733,0.40534317,0.5477927,0.6523516,0.109707095,0.077626646,0.44270775,0.240485,0.2531679,0.36297545,0.71219933,Intermediate
0.7375255,0.4781697,0.34289524,0.6023116,0.30587068,0.40711102,0.17590433,0.039522685,0.4904444,0.40775457,0.25671303,0.4697643,0.7638436,Intermediate
0.6071602,0.6530005,0.2662616,0.41868353,0.28276137,0.49150974,0.33226883,0.10122124,0.260942,0.22505291,0.28186408,0.576519,0.5453852,Intermediate
1.0,0.8621839,0.71691316,1.0,0.16380908,0.031187445,0.07025533,0.0830947,0.07630744,0.80857563,0.06275095,0.22742231,0.28236932,Placement-Ready
0.6435307,0.19652303,0.19452146,0.3148757,0.86239594,0.6817651,0.470308,0.012860512,0.8753772,0.25116444,0.65512973,0.5012341,0.7168653,Beginner
0.5405288,0.68287545,0.417262,0.46883073,0.37897882,0.30277643,0.17297831,0.030124666,0.20303127,0.3737663,0.25722438,0.3856385,0.71417564,Intermediate
0.317388,0.18869358,0.2546451,0.22762764,0.7197636,0.77829707,0.5462757,0.0020112204,1.0,0.13753025,0.41735864,0.5236852,0.6479268,Beginner
0.3579357,0.31882334,0.2511336,0.25008503,0.7480769,0.6308827,0.32147026,0.021507226,1.0,0.2908488,0.5611402,0.76805246,0.9228532,Beginner
0.71066695,0.9296589,0.34467083,0.59703875,0.5256878,0.5172433,0.2538078,0.052167222,0.07437772,0.37866375,0.36206523,0.5165839,0.7831749,Intermediate
0.5851271,0.6513251,0.4226627,0.40478197,0.37241474,0.3621371,0.05,0.03366895,0.34460288,0.3819515,0.41623485,0.21624653,0.7015324,Intermediate
0.6496124,0.43773872,0.4135189,0.4185857,0.4496204,0.39759308,0.09385397,0.013414395,0.1912715,0.45881248,0.21937592,0.502534,0.6473359,Intermediate
0.72584707,0.6137272,0.63233185,0.8819976,0.3315702,0.10766311,0.17246324,0.03240929,0.18570341,0.5782964,0.34113407,0.2807372,0.8124305,Intermediate
0.7016262,0.7054991,0.49676567,0.55990446,0.3869944,0.52211416,0.19737603,0.026863083,0.3703385,0.45749676,0.477758,0.11150354,0.6312127,Intermediate
0.6440774,0.6711556,0.56385183,0.5654215,0.31399974,0.3676795,0.34867617,0.039638888,0.4340021,0.5550551,0.26412752,0.65832,0.546668,Intermediate
0.6028713,0.28297156,0.21348207,0.31177098,0.61504376,0.7263437,0.37209943,0.01230393,0.7292954,0.19690417,0.8412903,0.54499775,0.7925384,Beginner
0.40158144,0.26651478,0.3780022,0.24432825,0.5579738,0.6599428,0.69994754,0.015336398,0.38244382,0.2663166,0.48556995,0.8216203,0.6416783,Beginner
0.47719482,0.3652824,0.2905691,0.24100125,0.6630315,0.6446826,0.39855003,0.010539227,0.55062294,0.3768215,0.8842016,0.7954322,0.8565623,Beginner
0.45748854,0.26269406,0.12009803,0.03887806,0.8642858,0.7962976,0.7940431,0.08340248,0.0,0.22758491,0.53138137,0.3698423,0.56142145,Beginner
1.0,0.78733236,0.74475604,0.97373664,0.13835779,0.07427483,0.10876135,0.103211775,0.010072333,0.69609004,0.013824535,0.07932714,0.18368722,Placement-Ready
0.77657807,0.5914841,0.3922753,0.55803967,0.33067238,0.32335925,0.35611627,0.059731506,0.45106715,0.23627049,0.30695698,0.59500575,0.82594436,Intermediate
0.2824909,0.38336375,0.23353963,0.21101262,0.78168243,0.7850199,0.19888477,0.018133694,1.0,0.225485,0.707861,0.62581474,0.8849051,Beginner
0.20769085,0.16841842,0.24248074,0.0,0.94356227,0.6962769,1.0,0.029928079,0.5637102,0.17215118,0.89933723,0.9054759,0.6034365,Beginner
0.30329233,0.21091104,0.15182386,0.07446805,0.9315782,0.3850082,0.697621,0.0038241323,0.49751896,0.10018294,0.9668797,0.65244734,0.8948454,Beginner
0.17829554,0.2530602,0.34253138,0.0,0.8370608,0.84420156,0.7403077,0.01742964,0.7862232,0.12691092,0.5847774,0.34479776,0.75648767,Beginner
0.604288,0.22457018,0.08678997,0.00979118,0.76909643,0.6205253,0.6415721,0.012048748,0.27935663,0.09090909,0.79438996,0.6703143,0.74890184,Beginner
0.5999447,0.49965477,0.3601877,0.38531217,0.42332146,0.32662717,0.33754948,0.042511858,0.0,0.51503867,0.056350373,0.48215914,0.48429638,Intermediate
0.44668907,0.50540924,0.26843235,0.30671677,0.8712869,0.5590215,0.62311935,0.010714248,0.6643169,0.19240983,0.806955,0.60327995,0.80703306,Beginner
0.6837649,0.57178575,0.5808599,0.6707838,0.3274459,0.500114,0.15913841,0.03590633,0.08257147,0.25282168,0.18966872,0.44614023,0.4509028,Intermediate
0.861941,0.51333547,0.4038107,0.70625967,0.51277936,0.58229864,0.3654163,0.054118253,0.23099034,0.5547726,0.24697787,0.46579254,0.54273295,Intermediate
0.23927662,0.26880136,0.2715367,0.13171023,0.7631551,0.83281964,0.48636556,0.004001744,0.23984511,0.14666961,0.8659772,0.5190644,0.80214465,Beginner
0.56873393,0.6954054,0.60676277,0.43463665,0.49999443,0.2302849,0.2473585,0.013849443,0.27307975,0.31769276,0.24613714,0.45898658,0.7240837,Intermediate
0.29423833,0.352128,0.24573429,0.27016717,0.6423944,0.69277453,0.16458699,0.012425835,0.8857715,0.09090909,0.66211087,0.69936603,0.9503411,Beginner
0.59299886,0.14768276,0.17748709,0.22683015,0.9492146,0.62834984,0.759268,0.010945575,0.5645664,0.2044449,0.69132656,0.5856444,0.59542567,Beginner
0.18114278,0.32779825,0.15220208,0.25534627,0.58674955,0.8786941,0.6163689,0.0,0.53986514,0.2239365,0.70004284,0.60861564,0.65307176,Beginner
0.9382945,0.88038194,0.96814,0.8609923,0.15916806,0.11292415,0.12719302,0.08373806,0.016405188,0.79752266,0.008175339,0.07390638,0.3140375,Placement-Ready
0.45525047,0.61020344,0.35849002,0.6386394,0.34768564,0.26434454,0.2492225,0.013975494,0.32151347,0.200661,0.43449825,0.5526405,0.46107212,Intermediate
0.7399686,0.8943542,0.87907594,0.80418867,0.082130395,0.03413674,0.05515296,0.19067779,0.0,0.83108777,0.1806942,0.16287844,0.23955974,Placement-Ready
0.54982454,0.48418155,0.20837204,0.2916877,0.64346623,0.6979211,0.5601875,0.01247803,0.66655207,0.23271167,0.7856464,0.46838862,0.68738395,Beginner
0.5273134,0.5884119,0.44368297,0.59416974,0.3968485,0.40216506,0.1564855,0.04218893,0.2601319,0.6127221,0.2163001,0.41332707,0.5465998,Intermediate
0.38297585,0.2115711,0.18800144,0.12638293,0.62993395,0.7765635,0.5289767,0.104603045,1.0,0.09090909,0.91381544,0.42853045,0.85478026,Beginner
0.42784554,0.26299775,0.19765198,0.20548826,0.77948767,0.8453,0.6672151,0.01506942,0.6999118,0.26222205,0.7932225,0.7038272,0.94265676,Beginner
0.28571597,0.44984674,0.26497912,0.10317194,1.0,0.65332836,0.84102356,0.01215602,0.67488825,0.26374608,0.87687767,0.598678,0.86379987,Beginner
0.8141485,0.8978144,0.7017064,0.68445456,0.16147095,0.13396999,0.05,0.159917,0.08814318,0.74802816,0.06633432,0.276166,0.28505927,Placement-Ready
